state_date,source_target,target_period,target_mode,actual_value,actual_release_date,requested_evaluation_date,actual_as_of_date,snapshot_gap_days,availability_status,revision_from_initial
2024-03-31,PCEPI,2024-03,latest_revised,4.299048712094944,2024-04-26,,2026-08-01,,available,0.43191475178261385
2024-03-31,PCEPILFE,2024-03,latest_revised,4.651283200123046,2024-04-26,,2026-08-01,,available,0.856282384346585
2024-03-31,UNRATE,2024-03,latest_revised,3.9,2024-04-05,,2026-08-01,,available,0.10000000000000009
2024-04-30,CES0500000003,2024-04,latest_revised,3.8034897135345247,2024-05-03,,2026-08-01,,available,1.3837855953822142
2024-04-30,CPIAUCSL,2024-04,latest_revised,2.601988968960711,2024-05-15,,2026-08-01,,available,-1.1470727386896584
2024-04-30,CPILFESL,2024-04,latest_revised,3.2419109909035626,2024-05-15,,2026-08-01,,available,-0.2541187236232645
2024-04-30,GDPC1,2024Q2,latest_revised,3.5263554170946065,2024-07-25,,2026-07-29,,available,0.7243161504170814
2024-04-30,PAYEMS,2024-04,latest_revised,64.0,2024-05-03,,2026-08-01,,available,-111.0
2024-04-30,PCEPI,2024-04,latest_revised,2.951551741892189,2024-05-31,,2026-08-01,,available,-0.12365831086675882
2024-04-30,PCEPILFE,2024-04,latest_revised,2.897923336388075,2024-05-31,,2026-08-01,,available,-0.08834188460333792
2024-04-30,UNRATE,2024-04,latest_revised,3.9,2024-05-03,,2026-08-01,,available,0.0
2024-05-31,CES0500000003,2024-05,latest_revised,4.479545761789794,2024-06-07,,2026-08-01,,available,-0.34250435481961716
2024-05-31,CPIAUCSL,2024-05,latest_revised,0.5825633540261776,2024-06-12,,2026-08-01,,available,0.5136013597276445
2024-05-31,CPILFESL,2024-05,latest_revised,1.6836968584879486,2024-06-12,,2026-08-01,,available,-0.27175231132687827
2024-05-31,GDPC1,2024Q2,latest_revised,3.5263554170946065,2024-07-25,,2026-07-29,,available,0.7243161504170814
2024-05-31,PAYEMS,2024-05,latest_revised,78.0,2024-06-07,,2026-08-01,,available,-194.0
2024-05-31,PCEPI,2024-05,latest_revised,0.06810194213997534,2024-06-28,,2026-08-01,,available,0.165582872486425
2024-05-31,PCEPILFE,2024-05,latest_revised,0.7748675106888925,2024-06-28,,2026-08-01,,available,-0.21861995737673112
2024-05-31,UNRATE,2024-05,latest_revised,3.9,2024-06-07,,2026-08-01,,available,-0.10000000000000009
2024-06-30,CES0500000003,2024-06,latest_revised,4.120175721469721,2024-07-05,,2026-08-01,,available,0.6866969842313608
2024-06-30,CPIAUCSL,2024-06,latest_revised,-0.5020607879771433,2024-07-11,,2026-08-01,,available,0.17240439997650014
2024-06-30,CPILFESL,2024-06,latest_revised,1.1123593654161823,2024-07-11,,2026-08-01,,available,0.33559441337871476
2024-06-30,GDPC1,2024Q2,latest_revised,3.5263554170946065,2024-07-25,,2026-07-29,,available,0.7243161504170814
2024-06-30,PAYEMS,2024-06,latest_revised,87.0,2024-07-05,,2026-08-01,,available,-119.0
2024-06-30,PCEPI,2024-06,latest_revised,1.856720246315291,2024-07-26,,2026-08-01,,available,0.9118728220098404
2024-06-30,PCEPILFE,2024-06,latest_revised,2.879296247948915,2024-07-26,,2026-08-01,,available,0.6994948090440545
2024-06-30,UNRATE,2024-06,latest_revised,4.1,2024-07-05,,2026-08-01,,available,0.0
2024-07-31,CES0500000003,2024-07,latest_revised,2.3969190448900335,2024-08-02,,2026-08-01,,available,-0.3435902820978498
2024-07-31,CPIAUCSL,2024-07,latest_revised,2.0108109707727806,2024-08-14,,2026-08-01,,available,0.15311576923373593
2024-07-31,CPILFESL,2024-07,latest_revised,2.0711410535817265,2024-08-14,,2026-08-01,,available,0.09002895893104323
2024-07-31,GDPC1,2024Q3,latest_revised,3.2855812596196188,2024-10-30,,2026-07-29,,available,0.49919001160247944
2024-07-31,PAYEMS,2024-07,latest_revised,53.0,2024-08-02,,2026-08-01,,available,-61.0
2024-07-31,PCEPI,2024-07,latest_revised,1.9120416541486662,2024-08-30,,2026-08-01,,available,0.05289663481846674
2024-07-31,PCEPILFE,2024-07,latest_revised,2.286757373939352,2024-08-30,,2026-08-01,,available,0.3547609284833442
2024-07-31,UNRATE,2024-07,latest_revised,4.2,2024-08-02,,2026-08-01,,available,-0.09999999999999964
2024-08-31,CES0500000003,2024-08,latest_revised,4.779522676892967,2024-09-06,,2026-08-01,,available,-0.0013601409566632583
2024-08-31,CPIAUCSL,2024-08,latest_revised,1.8851845166107495,2024-09-11,,2026-08-01,,available,-0.35936130989462356
2024-08-31,CPILFESL,2024-08,latest_revised,3.0437317669516517,2024-09-11,,2026-08-01,,available,-0.3234256471152719
2024-08-31,GDPC1,2024Q3,latest_revised,3.2855812596196188,2024-10-30,,2026-07-29,,available,0.49919001160247944
2024-08-31,PAYEMS,2024-08,latest_revised,9.0,2024-09-06,,2026-08-01,,available,-133.0
2024-08-31,PCEPI,2024-08,latest_revised,1.482887619294715,2024-09-27,,2026-08-01,,available,0.39563205605475105
2024-08-31,PCEPILFE,2024-08,latest_revised,2.1167381392366735,2024-09-27,,2026-08-01,,available,0.5530035247570453
2024-08-31,UNRATE,2024-08,latest_revised,4.2,2024-09-06,,2026-08-01,,available,0.0
2024-09-30,CES0500000003,2024-09,latest_revised,4.081636588188786,2024-10-04,,2026-08-01,,available,-0.338257911367279
2024-09-30,CPIAUCSL,2024-09,latest_revised,2.5572772776971675,2024-10-10,,2026-08-01,,available,0.400812154181196
2024-09-30,CPILFESL,2024-09,latest_revised,3.679731587715196,2024-10-10,,2026-08-01,,available,-0.06339243208444145
2024-09-30,GDPC1,2024Q3,latest_revised,3.2855812596196188,2024-10-30,,2026-07-29,,available,0.49919001160247944
2024-09-30,PAYEMS,2024-09,latest_revised,155.0,2024-10-04,,2026-08-01,,available,-99.0
2024-09-30,PCEPI,2024-09,latest_revised,2.660722790675152,2024-10-31,,2026-08-01,,available,0.5576949106384177
2024-09-30,PCEPILFE,2024-09,latest_revised,3.289619812379385,2024-10-31,,2026-08-01,,available,0.24734818143343773
2024-09-30,UNRATE,2024-09,latest_revised,4.1,2024-10-04,,2026-08-01,,available,0.0
2024-10-31,CES0500000003,2024-10,latest_revised,4.067800505413288,2024-11-01,,2026-08-01,,available,-0.339606624596378
2024-10-31,CPIAUCSL,2024-10,latest_revised,3.4227920465038864,2024-11-13,,2026-08-01,,available,0.49772632675733064
2024-10-31,CPILFESL,2024-10,latest_revised,3.731891069792681,2024-11-13,,2026-08-01,,available,0.37340635876255135
2024-10-31,GDPC1,2024Q4,latest_revised,1.8352819713321367,2025-01-30,,2026-07-29,,available,-0.39121688467247395
2024-10-31,PAYEMS,2024-10,latest_revised,33.0,2024-11-01,,2026-08-01,,available,21.0
2024-10-31,PCEPI,2024-10,latest_revised,3.1850994738661598,2024-11-27,,2026-08-01,,available,0.3320655739319278
2024-10-31,PCEPILFE,2024-10,latest_revised,3.551992500328538,2024-11-27,,2026-08-01,,available,0.2843821080329434
2024-10-31,UNRATE,2024-10,latest_revised,4.1,2024-11-01,,2026-08-01,,available,0.0
2024-11-30,CES0500000003,2024-11,latest_revised,4.728404654307994,2024-12-06,,2026-08-01,,available,0.33959683633870696
2024-11-30,CPIAUCSL,2024-11,latest_revised,3.405474642969253,2024-12-11,,2026-08-01,,available,-0.34325248167235145
2024-11-30,CPILFESL,2024-11,latest_revised,3.448856170163239,2024-12-11,,2026-08-01,,available,-0.2424630524078708
2024-11-30,GDPC1,2024Q4,latest_revised,1.8352819713321367,2025-01-30,,2026-07-29,,available,-0.39121688467247395
2024-11-30,PAYEMS,2024-11,latest_revised,134.0,2024-12-06,,2026-08-01,,available,-93.0
2024-11-30,PCEPI,2024-11,latest_revised,1.3775886489099776,2024-12-20,,2026-08-01,,available,-0.15737666566941755
2024-11-30,PCEPILFE,2024-11,latest_revised,1.2591105055999918,2024-12-20,,2026-08-01,,available,-0.11921817992437411
2024-11-30,UNRATE,2024-11,latest_revised,4.2,2024-12-06,,2026-08-01,,available,0.0
2024-12-31,CES0500000003,2024-12,latest_revised,3.02987957290064,2025-01-10,,2026-08-01,,available,-0.3371260030604617
2024-12-31,CPIAUCSL,2024-12,latest_revised,4.072342159647846,2025-01-15,,2026-08-01,,available,-0.6358764436267705
2024-12-31,CPILFESL,2024-12,latest_revised,2.236824011695404,2025-01-15,,2026-08-01,,available,-0.4602237461345027
2024-12-31,GDPC1,2024Q4,latest_revised,1.8352819713321367,2025-01-30,,2026-07-29,,available,-0.39121688467247395
2024-12-31,PAYEMS,2024-12,latest_revised,237.0,2025-01-10,,2026-08-01,,available,-19.0
2024-12-31,PCEPI,2024-12,latest_revised,3.288252810712322,2025-01-31,,2026-08-01,,available,0.22432295900287613
2024-12-31,PCEPILFE,2024-12,latest_revised,2.2630750024141832,2025-01-31,,2026-08-01,,available,0.39230777874585954
2024-12-31,UNRATE,2024-12,latest_revised,4.1,2025-01-10,,2026-08-01,,available,0.0
2025-01-31,CES0500000003,2025-01,latest_revised,5.032860725593125,2025-02-07,,2026-08-01,,available,-0.6678625847241548
2025-01-31,CPIAUCSL,2025-01,latest_revised,5.116217406530055,2025-02-12,,2026-08-01,,available,-0.47396310020708654
2025-01-31,CPILFESL,2025-01,latest_revised,5.108227075786331,2025-02-12,,2026-08-01,,available,-0.23593755099611258
2025-01-31,GDPC1,2025Q1,latest_revised,-0.6505944225686733,2025-04-30,,2026-07-29,,available,-0.37416286510847385
2025-01-31,PAYEMS,2025-01,latest_revised,-48.0,2025-02-07,,2026-08-01,,available,-191.0
2025-01-31,PCEPI,2025-01,latest_revised,4.198154412038946,2025-02-28,,2026-08-01,,available,0.2996777252409544
2025-01-31,PCEPILFE,2025-01,latest_revised,3.7719650162749474,2025-02-28,,2026-08-01,,available,0.36016721629756887
2025-01-31,UNRATE,2025-01,latest_revised,4.0,2025-02-07,,2026-08-01,,available,0.0
2025-02-28,CES0500000003,2025-02,latest_revised,3.3435518984196833,2025-03-07,,2026-08-01,,available,-0.0009318718580786367
2025-02-28,CPIAUCSL,2025-02,latest_revised,2.6982348835407066,2025-03-12,,2026-08-01,,available,0.10987741436707665
2025-02-28,CPILFESL,2025-02,latest_revised,3.0530563166728086,2025-03-12,,2026-08-01,,available,0.3364110976882273
2025-02-28,GDPC1,2025Q1,latest_revised,-0.6505944225686733,2025-04-30,,2026-07-29,,available,-0.37416286510847385
2025-02-28,PAYEMS,2025-02,latest_revised,42.0,2025-03-07,,2026-08-01,,available,-109.0
2025-02-28,PCEPI,2025-02,latest_revised,4.812649186796136,2025-03-28,,2026-08-01,,available,0.8794588033332218
2025-02-28,PCEPILFE,2025-02,latest_revised,5.362557576397009,2025-03-28,,2026-08-01,,available,0.9893538311970929
2025-02-28,UNRATE,2025-02,latest_revised,4.2,2025-03-07,,2026-08-01,,available,0.10000000000000053
2025-03-31,CES0500000003,2025-03,latest_revised,5.662744720744328,2025-04-04,,2026-08-01,,available,2.6589884590022095
2025-03-31,CPIAUCSL,2025-03,latest_revised,0.3978331889360476,2025-04-10,,2026-08-01,,available,0.9984056220595505
2025-03-31,CPILFESL,2025-03,latest_revised,0.829295669221608,2025-04-10,,2026-08-01,,available,0.1510942364067347
2025-03-31,GDPC1,2025Q1,latest_revised,-0.6505944225686733,2025-04-30,,2026-07-29,,available,-0.37416286510847385
2025-03-31,PAYEMS,2025-03,latest_revised,67.0,2025-04-04,,2026-08-01,,available,-161.0
2025-03-31,PCEPI,2025-03,latest_revised,0.1905805564188512,2025-04-30,,2026-08-01,,available,0.7249317102864694
2025-03-31,PCEPILFE,2025-03,latest_revised,1.1692731305462445,2025-04-30,,2026-08-01,,available,0.8333658387648768
2025-03-31,UNRATE,2025-03,latest_revised,4.2,2025-04-04,,2026-08-01,,available,0.0
2025-04-30,CES0500000003,2025-04,latest_revised,0.33227191130151823,2025-05-02,,2026-08-01,,available,-1.6660632715719714
2025-04-30,CPIAUCSL,2025-04,latest_revised,1.9384869085392609,2025-05-13,,2026-08-01,,available,-0.7092789421616175
2025-04-30,CPILFESL,2025-04,latest_revised,2.8594355076560163,2025-05-13,,2026-08-01,,available,0.021784723387341387
2025-04-30,GDPC1,2025Q2,latest_revised,3.766212643182598,2025-07-30,,2026-07-29,,available,0.8411606599167953
2025-04-30,PAYEMS,2025-04,latest_revised,108.0,2025-05-02,,2026-08-01,,available,-69.0
2025-04-30,PCEPI,2025-04,latest_revised,1.9897581227617422,2025-05-30,,2026-08-01,,available,0.7880126302076462
2025-04-30,PCEPILFE,2025-04,latest_revised,2.2490824826814304,2025-05-30,,2026-08-01,,available,0.8587340608873006
2025-04-30,UNRATE,2025-04,latest_revised,4.2,2025-05-02,,2026-08-01,,available,0.0
2025-05-31,CES0500000003,2025-05,latest_revised,5.303876037782018,2025-06-06,,2026-08-01,,available,0.32668101368411584
2025-05-31,CPIAUCSL,2025-05,latest_revised,1.1907846237559028,2025-06-11,,2026-08-01,,available,0.22089998659922117
2025-05-31,CPILFESL,2025-05,latest_revised,1.5648343101538842,2025-06-11,,2026-08-01,,available,0.007165451152957303
2025-05-31,GDPC1,2025Q2,latest_revised,3.766212643182598,2025-07-30,,2026-07-29,,available,0.8411606599167953
2025-05-31,PAYEMS,2025-05,latest_revised,13.0,2025-06-06,,2026-08-01,,available,-126.0
2025-05-31,PCEPI,2025-05,latest_revised,2.185879509891109,2025-06-27,,2026-08-01,,available,0.5576244366054084
2025-05-31,PCEPILFE,2025-05,latest_revised,2.750586181132064,2025-06-27,,2026-08-01,,available,0.6070449413062562
2025-05-31,UNRATE,2025-05,latest_revised,4.3,2025-06-06,,2026-08-01,,available,0.09999999999999964
2025-06-30,CES0500000003,2025-06,latest_revised,2.6431728748105954,2025-07-03,,2026-08-01,,available,-0.004373703834836817
2025-06-30,CPIAUCSL,2025-06,latest_revised,3.046469617953562,2025-07-15,,2026-08-01,,available,-0.39235655797291713
2025-06-30,CPILFESL,2025-06,latest_revised,2.8049775127744425,2025-07-15,,2026-08-01,,available,0.06926075431472611
2025-06-30,GDPC1,2025Q2,latest_revised,3.766212643182598,2025-07-30,,2026-07-29,,available,0.8411606599167953
2025-06-30,PAYEMS,2025-06,latest_revised,-20.0,2025-07-03,,2026-08-01,,available,-167.0
2025-06-30,PCEPI,2025-06,latest_revised,3.441807331761737,2025-07-31,,2026-08-01,,available,0.0804605961079119
2025-06-30,PCEPILFE,2025-06,latest_revised,3.1534965014330396,2025-07-31,,2026-08-01,,available,0.08124446351835957
2025-06-30,UNRATE,2025-06,latest_revised,4.1,2025-07-03,,2026-08-01,,available,0.0
2025-07-31,CES0500000003,2025-07,latest_revised,3.6248826135729217,2025-08-01,,2026-08-01,,available,-0.3333397768249924
2025-07-31,CPIAUCSL,2025-07,latest_revised,2.7370879667181214,2025-08-12,,2026-08-01,,available,0.38046106269398194
2025-07-31,CPILFESL,2025-07,latest_revised,3.7444038060073126,2025-08-12,,2026-08-01,,available,-0.11750707547477646
2025-07-31,GDPC1,2025Q3,latest_revised,4.282379361041677,2025-12-23,,2026-07-29,,available,0.031249615664563635
2025-07-31,PAYEMS,2025-07,latest_revised,64.0,2025-08-01,,2026-08-01,,available,-9.0
2025-07-31,PCEPI,2025-07,latest_revised,2.0527945156512573,2025-08-29,,2026-08-01,,available,-0.31578936692362447
2025-07-31,PCEPILFE,2025-07,latest_revised,2.9364380661977663,2025-08-29,,2026-08-01,,available,-0.3376496716889221
2025-07-31,UNRATE,2025-07,latest_revised,4.3,2025-08-01,,2026-08-01,,available,0.09999999999999964
2025-08-31,CES0500000003,2025-08,latest_revised,4.925441310930623,2025-09-05,,2026-08-01,,available,1.6359655668679807
2025-08-31,CPIAUCSL,2025-08,latest_revised,4.171912608459749,2025-09-11,,2026-08-01,,available,-0.40875650543590325
2025-08-31,CPILFESL,2025-08,latest_revised,3.7109185048407767,2025-09-11,,2026-08-01,,available,-0.43337013746658215
2025-08-31,GDPC1,2025Q3,latest_revised,4.282379361041677,2025-12-23,,2026-07-29,,available,0.031249615664563635
2025-08-31,PAYEMS,2025-08,latest_revised,-70.0,2025-09-05,,2026-08-01,,available,-92.0
2025-08-31,PCEPI,2025-08,latest_revised,3.1433275397869664,2025-09-26,,2026-08-01,,available,-0.02855532995447163
2025-08-31,PCEPILFE,2025-08,latest_revised,2.69253976378252,2025-09-26,,2026-08-01,,available,-0.028668088409844472
2025-08-31,UNRATE,2025-08,latest_revised,4.3,2025-09-05,,2026-08-01,,available,0.0
2025-09-30,CES0500000003,2025-09,latest_revised,2.618658976992272,2025-11-20,,2026-08-01,,available,-0.33014796762564913
2025-09-30,CPIAUCSL,2025-09,latest_revised,3.5358677456738263,2025-10-24,,2026-08-01,,available,-0.18419229420310046
2025-09-30,CPILFESL,2025-09,latest_revised,2.6104434048896508,2025-10-24,,2026-08-01,,available,-0.1118123757613887
2025-09-30,GDPC1,2025Q3,latest_revised,4.282379361041677,2025-12-23,,2026-07-29,,available,0.031249615664563635
2025-09-30,PAYEMS,2025-09,latest_revised,76.0,2025-11-20,,2026-08-01,,available,-43.0
2025-09-30,PCEPI,2025-09,latest_revised,3.125712780224532,2025-12-05,,2026-08-01,,available,-0.09427440140648002
2025-09-30,PCEPILFE,2025-09,latest_revised,2.2706851942977835,2025-12-05,,2026-08-01,,available,-0.10417612084658856
2025-09-30,UNRATE,2025-09,latest_revised,4.4,2025-11-20,,2026-08-01,,available,0.0
2025-11-30,CES0500000003,2025-11,latest_revised,4.87475281065457,2025-12-16,,2026-08-01,,available,3.2458669897579284
2025-11-30,CPIAUCSL,2025-11,latest_revised,3.0235281847769357,2025-12-18,,2026-08-01,,available,0.5732617802237883
2025-11-30,CPILFESL,2025-11,latest_revised,2.267708068045593,2025-12-18,,2026-08-01,,available,0.3596349343617078
2025-11-30,GDPC1,2025Q4,latest_revised,0.4810890211217611,2026-02-20,,2026-07-29,,available,-0.9314319134134053
2025-11-30,PAYEMS,2025-11,latest_revised,41.0,2025-12-16,,2026-08-01,,available,-23.0
2025-11-30,PCEPI,2025-11,latest_revised,2.6341393968571936,2026-01-22,,2026-08-01,,available,0.14899660940130843
2025-11-30,PCEPILFE,2025-11,latest_revised,2.1294644238857074,2026-01-22,,2026-08-01,,available,0.20674959218780486
2025-11-30,UNRATE,2025-11,latest_revised,4.5,2025-12-16,,2026-08-01,,available,-0.09999999999999964
2025-12-31,CES0500000003,2025-12,latest_revised,0.6484734013527671,2026-01-09,,2026-08-01,,available,-3.2476339172912816
2025-12-31,CPIAUCSL,2025-12,latest_revised,3.568151006929554,2026-01-13,,2026-08-01,,available,-0.1144561246164244
2025-12-31,CPILFESL,2025-12,latest_revised,2.7915535846730677,2026-01-13,,2026-08-01,,available,-0.07572748407547181
2025-12-31,GDPC1,2025Q4,latest_revised,0.4810890211217611,2026-02-20,,2026-07-29,,available,-0.9314319134134053
2025-12-31,PAYEMS,2025-12,latest_revised,-17.0,2026-01-09,,2026-08-01,,available,-67.0
2025-12-31,PCEPI,2025-12,latest_revised,3.9637317519446214,2026-02-20,,2026-08-01,,available,-0.29871849486902136
2025-12-31,PCEPILFE,2025-12,latest_revised,3.9192531559255173,2026-02-20,,2026-08-01,,available,-0.3378866703496186
2025-12-31,UNRATE,2025-12,latest_revised,4.4,2026-01-09,,2026-08-01,,available,0.0
2026-01-31,CES0500000003,2026-01,latest_revised,4.206556822100005,2026-02-11,,2026-08-01,,available,-0.6458557744711158
2026-01-31,CPIAUCSL,2026-01,latest_revised,2.0483625585395515,2026-02-13,,2026-08-01,,available,0.0
2026-01-31,CPILFESL,2026-01,latest_revised,3.535324935565498,2026-02-13,,2026-08-01,,available,0.0
2026-01-31,GDPC1,2026Q1,latest_revised,2.067664705054284,2026-04-30,,2026-07-29,,available,0.09747917045217491
2026-01-31,PAYEMS,2026-01,latest_revised,160.0,2026-02-11,,2026-08-01,,available,30.0
2026-01-31,PCEPI,2026-01,latest_revised,4.164616620309047,2026-03-13,,2026-08-01,,available,0.8662730318580003
2026-01-31,PCEPILFE,2026-01,latest_revised,5.327287647340739,2026-03-13,,2026-08-01,,available,0.9734012451737328
2026-01-31,UNRATE,2026-01,latest_revised,4.3,2026-02-11,,2026-08-01,,available,0.0
2026-02-28,CES0500000003,2026-02,latest_revised,3.8699307928784066,2026-03-06,,2026-08-01,,available,-0.9629392111000001
2026-02-28,CPIAUCSL,2026-02,latest_revised,3.1997670507312392,2026-03-11,,2026-08-01,,available,0.0
2026-02-28,CPILFESL,2026-02,latest_revised,2.5898059744083213,2026-03-11,,2026-08-01,,available,0.0
2026-02-28,GDPC1,2026Q1,latest_revised,2.067664705054284,2026-04-30,,2026-07-29,,available,0.09747917045217491
2026-02-28,PAYEMS,2026-02,latest_revised,-156.0,2026-03-06,,2026-08-01,,available,-64.0
2026-02-28,PCEPI,2026-02,latest_revised,4.789573270758396,2026-04-09,,2026-08-01,,available,0.2944555205690591
2026-02-28,PCEPILFE,2026-02,latest_revised,4.717661544446017,2026-04-09,,2026-08-01,,available,0.3234362934449564
2026-02-28,UNRATE,2026-02,latest_revised,4.4,2026-03-06,,2026-08-01,,available,0.0
2026-03-31,CES0500000003,2026-03,latest_revised,2.573037705191439,2026-04-03,,2026-08-01,,available,-0.3196916988335019
